timestamp,alt_max,landed,freefall,ground_contact
216049207,1028.8885,0,0,0
216091917,1028.8333,0,0,0
216133797,1028.771,0,0,0
216174112,1028.7021,0,0,0
216216586,1028.6187,0,0,0
216257062,1028.5431,0,0,0
216298087,1028.4677,0,0,0
216341060,1028.3815,0,0,0
216382061,1028.3019,0,0,0
216424969,1028.2141,0,0,0
216465066,1028.1367,0,0,0
216507004,1028.0653,0,0,0
216547057,1028.0034,0,0,0
216590746,1027.9448,0,0,0
216631057,1027.9049,0,0,0
216673156,1027.8715,0,0,0
216715057,1027.857,0,0,0
216758701,1027.856,0,0,0
216799059,1027.874,0,0,0
216840057,1027.9086,0,0,0
216881520,1027.9591,0,0,0
216923057,1028.0188,0,0,0
216965596,1028.0906,0,0,0
217007059,1028.1664,0,0,0
217049626,1028.2489,0,0,0
217091057,1028.3301,0,0,0
217132411,1028.4083,0,0,0
217173197,1028.4868,0,0,0
217216523,1028.5631,0,0,0
217257057,1028.6276,0,0,0
217299070,1028.6827,0,0,0
217341057,1028.7269,0,0,0
217384178,1028.7596,0,0,0
217425067,1028.7822,0,0,0
217467126,1028.7911,0,0,0
217509057,1028.7935,0,0,0
217550057,1028.7849,0,0,0
217591229,1028.7659,0,0,0
217633060,1028.745,0,0,0
217675333,1028.718,0,0,0
217717059,1028.695,0,0,0
217759432,1028.6735,0,0,0
217801057,1028.6598,0,0,0
217843247,1028.6511,0,0,0
217886057,1028.6504,0,0,0
217927553,1028.659,0,0,0
217969064,1028.6837,0,0,0
218011933,1028.7235,0,0,0
218054067,1028.778,0,0,0
218096011,1028.8506,0,0,0
218136067,1028.929,0,0,0
218176461,1029.016,0,0,0
218216060,1029.1158,0,0,0
218262853,1029.2311,0,0,0
218305057,1029.3497,0,0,0
218347057,1029.4531,0,0,0
218389488,1029.5612,0,0,0
218429059,1029.6538,0,0,0
218471057,1029.7352,0,0,0
218513070,1029.8076,0,0,0
218554062,1029.8562,0,0,0
218596757,1029.8918,0,0,0
218638060,1029.9049,0,0,0
218678608,1029.8992,0,0,0
218719067,1029.8732,0,0,0
218760077,1029.8314,0,0,0
218801684,1029.7742,0,0,0
218843057,1029.7107,0,0,0
218885774,1029.6329,0,0,0
218927059,1029.5582,0,0,0
218969648,1029.477,0,0,0
219010057,1029.4012,0,0,0
219052057,1029.3312,0,0,0
219093517,1029.2583,0,0,0
219136447,1029.2023,0,0,0
219177095,1029.1538,0,0,0
219219112,1029.1135,0,0,0
219261080,1029.0901,0,0,0
219304356,1029.0819,0,0,0
219345081,1029.0895,0,0,0
219388414,1029.1101,0,0,0
219429077,1029.1407,0,0,0
219471098,1029.1809,0,0,0
219512150,1029.2216,0,0,0
219557012,1029.2605,0,0,0
219598059,1029.294,0,0,0
219640926,1029.3225,0,0,0
219680060,1029.342,0,0,0
219721057,1029.3507,0,0,0
219763177,1029.3431,0,0,0
219806059,1029.324,0,0,0
219847124,1029.2831,0,0,0
219887264,1029.2374,0,0,0
219928110,1029.1746,0,0,0
219968097,1029.1061,0,0,0
220010208,1029.0284,0,0,0
220054057,1028.9412,0,0,0
220096082,1028.8517,0,0,0
220136068,1028.7722,0,0,0
220178064,1028.6923,0,0,0
220221057,1028.6112,0,0,0
220263932,1028.5293,0,0,0
220306057,1028.4623,0,0,0
220349152,1028.3955,0,0,0
220390057,1028.3436,0,0,0
220432946,1028.2855,0,0,0
220477057,1028.2343,0,0,0
220517060,1028.1957,0,0,0
220559072,1028.1606,0,0,0
220601048,1028.1207,0,0,0
220642057,1028.0847,0,0,0
220682686,1028.0442,0,0,0
220723083,1028.0056,0,0,0
220765507,1027.9548,0,0,0
220807057,1027.9065,0,0,0
220848060,1027.8552,0,0,0
220890057,1027.7937,0,0,0
220931057,1027.7379,0,0,0
220973512,1027.6714,0,0,0
221015057,1027.6162,0,0,0
221056155,1027.5637,0,0,0
221099057,1027.5072,0,0,0
221140454,1027.4565,0,0,0
221181061,1027.4084,0,0,0
221223070,1027.3591,0,0,0
221264069,1027.3151,0,0,0
221304067,1027.2726,0,0,0
221346464,1027.2346,0,0,0
221388053,1027.2024,0,0,0
221429057,1027.1735,0,0,0
221472069,1027.1462,0,0,0
221514595,1027.119,0,0,0
221556069,1027.0941,0,0,0
221598063,1027.07,0,0,0
221640072,1027.0441,0,0,0
221682057,1027.0208,0,0,0
221723447,1026.9972,0,0,0
221764061,1026.9744,0,0,0
221806059,1026.9545,0,0,0
221847513,1026.9302,0,0,0
221889059,1026.9047,0,0,0
221931891,1026.8798,0,0,0
221973202,1026.8596,0,0,0
222013880,1026.8417,0,0,0
222055950,1026.8219,0,0,0
222096424,1026.799,0,0,0
222136073,1026.7771,0,0,0
222177061,1026.7549,0,0,0
222219897,1026.7263,0,0,0
222260145,1026.6991,0,0,0
222301149,1026.6705,0,0,0
222343057,1026.6426,0,0,0
222386641,1026.609,0,0,0
222427059,1026.5795,0,0,0
222469470,1026.5454,0,0,0
222511059,1026.5164,0,0,0
222554651,1026.4904,0,0,0
222595070,1026.4691,0,0,0
222638971,1026.4492,0,0,0
222679067,1026.4343,0,0,0
222722244,1026.4216,0,0,0
222764063,1026.4156,0,0,0
222807657,1026.4113,0,0,0
222848053,1026.4089,0,0,0
222890149,1026.407,0,0,0
222931057,1026.4078,0,0,0
222972060,1026.4097,0,0,0
223014072,1026.4131,0,0,0
223055060,1026.419,0,0,0
223097674,1026.4291,0,0,0
223138528,1026.4402,0,0,0
223180404,1026.4502,0,0,0
223221057,1026.4635,0,0,0
223264192,1026.481,0,0,0
223305070,1026.5012,0,0,0
223347073,1026.5244,0,0,0
223389057,1026.5488,0,0,0
223432572,1026.578,0,0,0
223473059,1026.6074,0,0,0
223515129,1026.6422,0,0,0
223556061,1026.6736,0,0,0
223597057,1026.7009,0,0,0
223639371,1026.7283,0,0,0
223681070,1026.7552,0,0,0
223723365,1026.7844,0,0,0
223764073,1026.8105,0,0,0
223805098,1026.8348,0,0,0
223846057,1026.8591,0,0,0
223889256,1026.8881,0,0,0
223930056,1026.913,0,0,0
223972230,1026.939,0,0,0
224013065,1026.961,0,0,0
224054057,1026.9827,0,0,0
224096084,1027.0079,0,0,0
224138059,1027.0314,0,0,0
224180184,1027.0632,0,0,0
224220139,1027.0924,0,0,0
224262756,1027.1215,0,0,0
224304086,1027.152,0,0,0
224345513,1027.1797,0,0,0
224387057,1027.2107,0,0,0
224430836,1027.2482,0,0,0
224470057,1027.2833,0,0,0
224510060,1027.3217,0,0,0
224552972,1027.3666,0,0,0
224594164,1027.4128,0,0,0
224635152,1027.4569,0,0,0
224676697,1027.5096,0,0,0
224717928,1027.5581,0,0,0
224758178,1027.6088,0,0,0
224799057,1027.658,0,0,0
224841532,1027.7107,0,0,0
224887274,1027.7605,0,0,0
224928067,1027.7992,0,0,0
224970193,1027.8344,0,0,0
225012057,1027.8651,0,0,0
225056432,1027.8917,0,0,0
225099093,1027.9092,0,0,0
225141088,1027.9211,0,0,0
225184337,1027.9271,0,0,0
225225081,1027.9359,0,0,0
225267785,1027.9419,0,0,0
225309106,1027.9485,0,0,0
225349057,1027.9601,0,0,0
225391061,1027.9738,0,0,0
225432073,1027.9889,0,0,0
225474546,1028.0048,0,0,0
225516057,1028.025,0,0,0
225558060,1028.0481,0,0,0
225601270,1028.0764,0,0,0
225643133,1028.1105,0,0,0
225685062,1028.1345,0,0,0
225730057,1028.171,0,0,0
225772061,1028.2045,0,0,0
225814057,1028.2405,0,0,0
225855348,1028.2789,0,0,0
225897118,1028.3174,0,0,0
225939100,1028.3533,0,0,0
225981062,1028.3868,0,0,0
226023931,1028.4176,0,0,0
226065082,1028.4512,0,0,0
226106182,1028.4791,0,0,0
226148164,1028.516,0,0,0
226190031,1028.5455,0,0,0
226233077,1028.5857,0,0,0
226276244,1028.6252,0,0,0
226318067,1028.6622,0,0,0
226359177,1028.6982,0,0,0
226402057,1028.7391,0,0,0
226444799,1028.7739,0,0,0
226485093,1028.8071,0,0,0
226526053,1028.8342,0,0,0
226568994,1028.872,0,0,0
226610700,1028.9012,0,0,0
226651121,1028.938,0,0,0
226693233,1028.9791,0,0,0
226734068,1029.0221,0,0,0
226775062,1029.0671,0,0,0
226817578,1029.115,0,0,0
226859057,1029.1621,0,0,0
226901658,1029.2137,0,0,0
226943057,1029.2648,0,0,0
226985592,1029.3198,0,0,0
227027057,1029.3691,0,0,0
227069571,1029.4207,0,0,0
227112057,1029.4686,0,0,0
227152060,1029.5111,0,0,0
227194604,1029.5586,0,0,0
227236577,1029.5956,0,0,0
227276194,1029.6334,0,0,0
227317059,1029.6726,0,0,0
227359074,1029.7158,0,0,0
227400057,1029.754,0,0,0
227442226,1029.792,0,0,0
227484057,1029.829,0,0,0
227526057,1029.8646,0,0,0
227567210,1029.9047,0,0,0
227609384,1029.9393,0,0,0
227651092,1029.9797,0,0,0
227692069,1030.0104,0,0,0
227734057,1030.0431,0,0,0
227775981,1030.0826,0,0,0
227816069,1030.1213,0,0,0
227858065,1030.1595,0,0,0
227900057,1030.2031,0,0,0
227941057,1030.2423,0,0,0
227982060,1030.2803,0,0,0
228022057,1030.3176,0,0,0
228064058,1030.3593,0,0,0
228110036,1030.4037,0,0,0
228151886,1030.4457,0,0,0
228192375,1030.4851,0,0,0
228232065,1030.53,0,0,0
228276660,1030.582,0,0,0
228318060,1030.6301,0,0,0
228359072,1030.6803,0,0,0
228400892,1030.734,0,0,0
228442057,1030.7827,0,0,0
228484800,1030.8379,0,0,0
228527063,1030.8851,0,0,0
228568846,1030.9316,0,0,0
228609067,1030.977,0,0,0
228650072,1031.0145,0,0,0
228691053,1031.0586,0,0,0
228731065,1031.1049,0,0,0
228773841,1031.1534,0,0,0
228815113,1031.198,0,0,0
228856409,1031.2358,0,0,0
228899111,1031.2792,0,0,0
228941666,1031.3201,0,0,0
228983070,1031.3582,0,0,0
229025943,1031.3977,0,0,0
229066067,1031.4364,0,0,0
229107627,1031.4755,0,0,0
229148059,1031.5123,0,0,0
229189060,1031.5461,0,0,0
229230417,1031.5774,0,0,0
229272057,1031.6045,0,0,0
229314349,1031.6311,0,0,0
229356064,1031.6548,0,0,0
229398656,1031.6768,0,0,0
229440057,1031.6948,0,0,0
229482374,1031.7126,0,0,0
229524059,1031.7289,0,0,0
229565192,1031.7429,0,0,0
229606068,1031.7552,0,0,0
229648085,1031.7673,0,0,0
229690068,1031.7772,0,0,0
229733197,1031.7871,0,0,0
229775149,1031.7971,0,0,0
229817067,1031.8057,0,0,0
229858063,1031.815,0,0,0
229899561,1031.8235,0,0,0
229940062,1031.8309,0,0,0
229981977,1031.8402,0,0,0
230022066,1031.8513,0,0,0
230064375,1031.8646,0,0,0
230105057,1031.8749,0,0,0
230148667,1031.884,0,0,0
230189059,1031.893,0,0,0
230233915,1031.8994,0,0,0
230274070,1031.9073,0,0,0
230316648,1031.9138,0,0,0
230357078,1031.9207,0,0,0
230398210,1031.9281,0,0,0
230440708,1031.935,0,0,0
230486877,1031.9454,0,0,0
230527057,1031.9552,0,0,0
230569472,1031.9652,0,0,0
230611056,1031.9763,0,0,0
230655687,1031.9847,0,0,0
230698053,1031.997,0,0,0
230740812,1032.0049,0,0,0
230782061,1032.011,0,0,0
230823068,1032.0084,0,0,0
230864057,1032.0027,0,0,0
230907399,1031.9926,0,0,0
230948068,1031.9827,0,0,0
230990177,1031.966,0,0,0
231031057,1031.9498,0,0,0
231073801,1031.9271,0,0,0
231114058,1031.9044,0,0,0
231157080,1031.8773,0,0,0
231198777,1031.8403,0,0,0
231240320,1031.8047,0,0,0
231280666,1031.7709,0,0,0
231321057,1031.7345,0,0,0
231364263,1031.6953,0,0,0
231405059,1031.66,0,0,0
231447072,1031.623,0,0,0
231489069,1031.5934,0,0,0
231530070,1031.5597,0,0,0
231572057,1031.5217,0,0,0
231614057,1031.4885,0,0,0
231655160,1031.4557,0,0,0
231697059,1031.43,0,0,0
231739270,1031.4027,0,0,0
231782061,1031.3768,0,0,0
231823112,1031.3541,0,0,0
231864057,1031.3331,0,0,0
231905050,1031.3135,0,0,0
231948706,1031.2847,0,0,0
231988065,1031.2554,0,0,0
232030073,1031.2274,0,0,0
232071853,1031.1975,0,0,0
232112163,1031.1654,0,0,0
232153917,1031.1344,0,0,0
232196216,1031.0936,0,0,0
232238388,1031.0536,0,0,0
232286297,1031.0131,0,0,0
232331057,1030.9774,0,0,0
232372700,1030.945,0,0,0
232414053,1030.9167,0,0,0
232455486,1030.8893,0,0,0
232497067,1030.8633,0,0,0
232538970,1030.8456,0,0,0
232579071,1030.8269,0,0,0
232621158,1030.8113,0,0,0
232662057,1030.7996,0,0,0
232703057,1030.7913,0,0,0
232744056,1030.7847,0,0,0
232785528,1030.7769,0,0,0
232826061,1030.7706,0,0,0
232868091,1030.7661,0,0,0
232911577,1030.7683,0,0,0
232952060,1030.7656,0,0,0
232994241,1030.7626,0,0,0
233036104,1030.7544,0,0,0
233076059,1030.7428,0,0,0
233117628,1030.7332,0,0,0
233160061,1030.728,0,0,0
233202578,1030.7227,0,0,0
233244057,1030.7222,0,0,0
233284442,1030.7296,0,0,0
233325070,1030.7375,0,0,0
233367076,1030.747,0,0,0
233409057,1030.7568,0,0,0
233450877,1030.7744,0,0,0
233491076,1030.7887,0,0,0
233532057,1030.8038,0,0,0
233574406,1030.8219,0,0,0
233615130,1030.8341,0,0,0
233658013,1030.8503,0,0,0
233699158,1030.8607,0,0,0
233741170,1030.8748,0,0,0
233782073,1030.8834,0,0,0
233824071,1030.8972,0,0,0
233866056,1030.9086,0,0,0
233909164,1030.9235,0,0,0
233950057,1030.9315,0,0,0
233992378,1030.9424,0,0,0
234034059,1030.9446,0,0,0
234076678,1030.9513,0,0,0
234118059,1030.9519,0,0,0
234161818,1030.9536,0,0,0
234202057,1030.9463,0,0,0
234244628,1030.9342,0,0,0
234284061,1030.9204,0,0,0
234325060,1030.9052,0,0,0
234368142,1030.8912,0,0,0
234410828,1030.8783,0,0,0
234451086,1030.859,0,0,0
234493276,1030.8402,0,0,0
234533062,1030.8184,0,0,0
234575155,1030.793,0,0,0
234618063,1030.7616,0,0,0
234659057,1030.7327,0,0,0
234700740,1030.7039,0,0,0
234742205,1030.6782,0,0,0
234783606,1030.6562,0,0,0
234824077,1030.6371,0,0,0
234865954,1030.6189,0,0,0
234907060,1030.6027,0,0,0
234948091,1030.5862,0,0,0
234990103,1030.5691,0,0,0
235031059,1030.5529,0,0,0
235073671,1030.5348,0,0,0
235115053,1030.52,0,0,0
235157809,1030.5054,0,0,0
235197057,1030.4917,0,0,0
235240275,1030.4742,0,0,0
235280057,1030.4598,0,0,0
235321057,1030.4427,0,0,0
235363061,1030.4224,0,0,0
235404057,1030.4067,0,0,0
235446384,1030.3899,0,0,0
235488065,1030.3772,0,0,0
235529057,1030.3635,0,0,0
235570444,1030.3464,0,0,0
235613203,1030.3331,0,0,0
235655084,1030.3219,0,0,0
235697057,1030.3218,0,0,0
235739115,1030.3184,0,0,0
235781324,1030.3143,0,0,0
235826060,1030.3109,0,0,0
235866059,1030.3079,0,0,0
235906057,1030.306,0,0,0
235967301,1030.3052,0,0,0
236010001,1030.3065,0,0,0
236050056,1030.3142,0,0,0
236092364,1030.3247,0,0,0
236133057,1030.3306,0,0,0
236173061,1030.3357,0,0,0
236216000,1030.3368,0,0,0
236258070,1030.3347,0,0,0
236300048,1030.3282,0,0,0
236340055,1030.3209,0,0,0
236382604,1030.3137,0,0,0
236423077,1030.3073,0,0,0
236466288,1030.298,0,0,0
236507060,1030.2888,0,0,0
236549165,1030.2798,0,0,0
236591062,1030.2703,0,0,0
236634756,1030.2589,0,0,0
236674059,1030.2491,0,0,0
236715067,1030.2395,0,0,0
236757064,1030.2306,0,0,0
236798060,1030.2274,0,0,0
236839562,1030.2263,0,0,0
236881502,1030.2266,0,0,0
236922208,1030.2327,0,0,0
236964085,1030.2413,0,0,0
237007760,1030.2555,0,0,0
237048104,1030.2699,0,0,0
237090299,1030.2876,0,0,0
237131053,1030.3049,0,0,0
237172064,1030.3231,0,0,0
237214281,1030.3445,0,0,0
237256111,1030.362,0,0,0
237297057,1030.3762,0,0,0
237339080,1030.3927,0,0,0
237380154,1030.4058,0,0,0
237421057,1030.4158,0,0,0
237463057,1030.4236,0,0,0
237504057,1030.4275,0,0,0
237546529,1030.4255,0,0,0
237588060,1030.4291,0,0,0
237628100,1030.4294,0,0,0
237670057,1030.4336,0,0,0
237713056,1030.4401,0,0,0
237754057,1030.4532,0,0,0
237796057,1030.4669,0,0,0
237838064,1030.4786,0,0,0
237881255,1030.4913,0,0,0
237923075,1030.5085,0,0,0
237965045,1030.5234,0,0,0
238006073,1030.5387,0,0,0
238048126,1030.5521,0,0,0
238088090,1030.5673,0,0,0
238130459,1030.5784,0,0,0
238174076,1030.5956,0,0,0
238216080,1030.612,0,0,0
238258059,1030.6257,0,0,0
238300203,1030.64,0,0,0
238341057,1030.6548,0,0,0
238382084,1030.6653,0,0,0
238423061,1030.6797,0,0,0
238465393,1030.689,0,0,0
238506057,1030.6948,0,0,0
238547057,1030.6978,0,0,0
238589070,1030.6962,0,0,0
238630057,1030.6936,0,0,0
238672782,1030.6879,0,0,0
238714057,1030.6807,0,0,0
238756726,1030.6713,0,0,0
238799156,1030.6538,0,0,0
238839067,1030.6316,0,0,0
238880067,1030.6019,0,0,0
238922073,1030.5653,0,0,0
238964057,1030.5264,0,0,0
239007591,1030.4844,0,0,0
239048059,1030.4454,0,0,0
239091580,1030.3976,0,0,0
239132057,1030.3552,0,0,0
239174077,1030.3112,0,0,0
239215057,1030.2706,0,0,0
239256057,1030.2301,0,0,0
239297074,1030.1881,0,0,0
239338428,1030.1434,0,0,0
239380345,1030.1066,0,0,0
239421083,1030.072,0,0,0
239465188,1030.0376,0,0,0
239508064,1030.0063,0,0,0
239550593,1029.9753,0,0,0
239592057,1029.9506,0,0,0
239634415,1029.9198,0,0,0
239677255,1029.8914,0,0,0
239722053,1029.8623,0,0,0
239764062,1029.8302,0,0,0
239806070,1029.7963,0,0,0
239847408,1029.7556,0,0,0
239889057,1029.714,0,0,0
239931383,1029.6655,0,0,0
239971085,1029.6165,0,0,0
240013076,1029.5679,0,0,0
240054057,1029.5146,0,0,0
240096456,1029.4542,0,0,0
240137065,1029.4008,0,0,0
240178152,1029.3467,0,0,0
240220057,1029.282,0,0,0
240260128,1029.2262,0,0,0
240300298,1029.1725,0,0,0
240341057,1029.1226,0,0,0
240382061,1029.0748,0,0,0
240425057,1029.0269,0,0,0
240466057,1028.9839,0,0,0
240509097,1028.9352,0,0,0
240554721,1028.8846,0,0,0
240596828,1028.8342,0,0,0
240638727,1028.7832,0,0,0
240679057,1028.734,0,0,0
240721407,1028.6779,0,0,0
240763092,1028.625,0,0,0
240806991,1028.5646,0,0,0
240848902,1028.5057,0,0,0
240890084,1028.4525,0,0,0
240931059,1028.3978,0,0,0
240972061,1028.3433,0,0,0
241014074,1028.2811,0,0,0
241055053,1028.2246,0,0,0
241096069,1028.1694,0,0,0
241137476,1028.1102,0,0,0
241178074,1028.0566,0,0,0
241220057,1028.0012,0,0,0
241261067,1027.9432,0,0,0
241302333,1027.8798,0,0,0
241344057,1027.8258,0,0,0
241386356,1027.766,0,0,0
241428053,1027.7102,0,0,0
241469073,1027.6497,0,0,0
241510603,1027.5819,0,0,0
241551102,1027.5177,0,0,0
241593057,1027.4541,0,0,0
241636392,1027.3821,0,0,0
241677066,1027.3174,0,0,0
241719089,1027.2544,0,0,0
241760061,1027.1924,0,0,0
241805019,1027.1276,0,0,0
241846060,1027.0698,0,0,0
241889214,1027.0087,0,0,0
241931182,1026.9501,0,0,0
241972136,1026.9008,0,0,0
242014066,1026.861,0,0,0
242057942,1026.817,0,0,0
242099081,1026.7828,0,0,0
242140443,1026.7542,0,0,0
242182061,1026.7316,0,0,0
242224324,1026.7108,0,0,0
242265065,1026.697,0,0,0
242306150,1026.6827,0,0,0
242348048,1026.6656,0,0,0
242388141,1026.6494,0,0,0
242429942,1026.6263,0,0,0
242470056,1026.6008,0,0,0
242510706,1026.5714,0,0,0
242551057,1026.5409,0,0,0
242593072,1026.5063,0,0,0
242634077,1026.4706,0,0,0
242679013,1026.4292,0,0,0
242720964,1026.3878,0,0,0
242762605,1026.3563,0,0,0
242803109,1026.3286,0,0,0
242845247,1026.3068,0,0,0
242885073,1026.2906,0,0,0
242927459,1026.2839,0,0,0
242968074,1026.2885,0,0,0
243011637,1026.299,0,0,0
243052059,1026.3153,0,0,0
243094074,1026.3383,0,0,0
243136057,1026.3684,0,0,0
243179642,1026.4086,0,0,0
243220057,1026.4487,0,0,0
243264212,1026.4963,0,0,0
243305063,1026.542,0,0,0
243347136,1026.589,0,0,0
243389062,1026.6346,0,0,0
243432443,1026.6853,0,0,0
243472057,1026.7301,0,0,0
243513059,1026.7684,0,0,0
243554359,1026.8059,0,0,0
243596139,1026.8268,0,0,0
243638475,1026.8358,0,0,0
243684210,1026.829,0,0,0
243725059,1026.809,0,0,0
243766110,1026.7806,0,0,0
243808101,1026.7373,0,0,0
243849052,1026.6879,0,0,0
243891076,1026.6267,0,0,0
243934057,1026.5656,0,0,0
243976156,1026.4982,0,0,0
244019582,1026.4302,0,0,0
244059155,1026.3574,0,0,0
244101070,1026.2858,0,0,0
244143975,1026.2117,0,0,0
244186061,1026.1548,0,0,0
244228061,1026.0972,0,0,0
244268153,1026.0466,0,0,0
244310040,1025.9994,0,0,0
244352074,1025.9497,0,0,0
244392204,1025.9105,0,0,0
244432059,1025.8718,0,0,0
244474057,1025.8339,0,0,0
244516134,1025.7916,0,0,0
244559076,1025.754,0,0,0
244600861,1025.7141,0,0,0
244642057,1025.6718,0,0,0
244682726,1025.6224,0,0,0
244723067,1025.5688,0,0,0
244765191,1025.5049,0,0,0
244806057,1025.4446,0,0,0
244847059,1025.3771,0,0,0
244889105,1025.2981,0,0,0
244930057,1025.2261,0,0,0
244971061,1025.153,0,0,0
245013774,1025.0726,0,0,0
245056453,1024.9979,0,0,0
245099057,1024.923,0,0,0
245141361,1024.8477,0,0,0
245183061,1024.7885,0,0,0
245225657,1024.7272,0,0,0
245266057,1024.6772,0,0,0
245307667,1024.6282,0,0,0
245348060,1024.5831,0,0,0
245389062,1024.5353,0,0,0
245430360,1024.4794,0,0,0
245471067,1024.4268,0,0,0
245512336,1024.3682,0,0,0
245553083,1024.3083,0,0,0
245595268,1024.2388,0,0,0
245637081,1024.179,0,0,0
245680335,1024.1162,0,0,0
245721089,1024.0681,0,0,0
245762077,1024.0265,0,0,0
245803283,1023.99164,0,0,0
245843269,1023.96655,0,0,0
245885253,1023.9454,0,0,0
245926066,1023.93,0,0,0
245967435,1023.9198,0,0,0
246008060,1023.91504,0,0,0
246049113,1023.9141,0,0,0
246091473,1023.9163,0,0,0
246133056,1023.92413,0,0,0
246176186,1023.9408,0,0,0
246216108,1023.9656,0,0,0
246260150,1024.0038,0,0,0
246306207,1024.049,0,0,0
246349057,1024.1001,0,0,0
246390173,1024.1449,0,0,0
246434060,1024.2054,0,0,0
246476357,1024.2637,0,0,0
246516181,1024.3253,0,0,0
246558344,1024.3864,0,0,0
246602578,1024.4612,0,0,0
246643057,1024.5348,0,0,0
246686873,1024.6189,0,0,0
246727059,1024.7012,0,0,0
246767061,1024.7867,0,0,0
246809188,1024.8844,0,0,0
246851057,1024.9838,0,0,0
246892966,1025.1005,0,0,0
246935057,1025.2224,0,0,0
246977368,1025.363,0,0,0
247018059,1025.5042,0,0,0
247060420,1025.6475,0,0,0
247103059,1025.8121,0,0,0
247145630,1025.9817,0,0,0
247187057,1026.1378,0,0,0
247228062,1026.2915,0,0,0
247269497,1026.4633,0,0,0
247311482,1026.6136,0,0,0
247352057,1026.7654,0,0,0
247395014,1026.9348,0,0,0
247437057,1027.0883,0,0,0
247480633,1027.2539,0,0,0
247521056,1027.4034,0,0,0
247563999,1027.564,0,0,0
247604057,1027.7067,0,0,0
247645057,1027.8485,0,0,0
247687057,1028.0012,0,0,0
247728062,1028.1371,0,0,0
247770355,1028.2825,0,0,0
247812057,1028.4119,0,0,0
247854366,1028.5527,0,0,0
247895148,1028.6799,0,0,0
247937410,1028.7982,0,0,0
247978064,1028.9161,0,0,0
248020112,1029.0417,0,0,0
248062057,1029.1556,0,0,0
248105132,1029.2771,0,0,0
248146057,1029.3894,0,0,0
248189118,1029.5055,0,0,0
248230057,1029.6084,0,0,0
248272361,1029.7222,0,0,0
248313108,1029.823,0,0,0
248353057,1029.9236,0,0,0
248396036,1030.0294,0,0,0
248436459,1030.1305,0,0,0
248477057,1030.2275,0,0,0
248520203,1030.3464,0,0,0
248561661,1030.4475,0,0,0
248602138,1030.5642,0,0,0
248644800,1030.6908,0,0,0
248686059,1030.8169,0,0,0
248728752,1030.958,0,0,0
248771101,1031.0925,0,0,0
248812718,1031.2375,0,0,0
248854053,1031.3807,0,0,0
248895070,1031.5219,0,0,0
248936952,1031.6904,0,0,0
248979297,1031.8408,0,0,0
249022053,1032.0204,0,0,0
249063340,1032.1777,0,0,0
249104057,1032.346,0,0,0
249146072,1032.5254,0,0,0
249188059,1032.6893,0,0,0
249231425,1032.8658,0,0,0
249271057,1033.0294,0,0,0
249312088,1033.1935,0,0,0
249353675,1033.3663,0,0,0
249395062,1033.5231,0,0,0
249437776,1033.6865,0,0,0
249477057,1033.8242,0,0,0
249519095,1033.9855,0,0,0
249561059,1034.13,0,0,0
249602782,1034.276,0,0,0
249643112,1034.4016,0,0,0
249688129,1034.5278,0,0,0
249729060,1034.6377,0,0,0
249771078,1034.7462,0,0,0
249813057,1034.839,0,0,0
249858375,1034.9354,0,0,0
249901243,1035.0067,0,0,0
249942062,1035.0707,0,0,0
249985003,1035.1176,0,0,0
250026081,1035.1503,0,0,0
250067773,1035.1664,0,0,0
250107183,1035.1758,0,0,0
250149063,1035.1725,0,0,0
250191054,1035.153,0,0,0
250234057,1035.1249,0,0,0
250276060,1035.0789,0,0,0
250316077,1035.0293,0,0,0
250358000,1034.9692,0,0,0
250400251,1034.8977,0,0,0
250440551,1034.8191,0,0,0
250480280,1034.7413,0,0,0
250520056,1034.6586,0,0,0
250562168,1034.569,0,0,0
250603875,1034.4717,0,0,0
250644629,1034.3762,0,0,0
250684058,1034.2856,0,0,0
250726060,1034.1891,0,0,0
250768739,1034.085,0,0,0
250814872,1033.9774,0,0,0
250855057,1033.8861,0,0,0
250897420,1033.7938,0,0,0
250939057,1033.7189,0,0,0
250982777,1033.6385,0,0,0
251023056,1033.576,0,0,0
251065398,1033.5112,0,0,0
251107061,1033.4597,0,0,0
251148060,1033.411,0,0,0
251190056,1033.3575,0,0,0
251231057,1033.3113,0,0,0
251272072,1033.2672,0,0,0
251313706,1033.2296,0,0,0
251355622,1033.1968,0,0,0
251396057,1033.1687,0,0,0
251439509,1033.1365,0,0,0
251480067,1033.1128,0,0,0
251522955,1033.0862,0,0,0
251563063,1033.0641,0,0,0
251604059,1033.0396,0,0,0
251646437,1033.0117,0,0,0
251686381,1032.9888,0,0,0
251727098,1032.9661,0,0,0
251769116,1032.9429,0,0,0
251812518,1032.9182,0,0,0
251853081,1032.8944,0,0,0
251893057,1032.8738,0,0,0
251935220,1032.8557,0,0,0
251978064,1032.8372,0,0,0
252019240,1032.8177,0,0,0
252062059,1032.7993,0,0,0
252103211,1032.7853,0,0,0
252145058,1032.7732,0,0,0
252187124,1032.7668,0,0,0
252229057,1032.7585,0,0,0
252270076,1032.7554,0,0,0
252311260,1032.7478,0,0,0
252353057,1032.7484,0,0,0
252394057,1032.7454,0,0,0
252438091,1032.7428,0,0,0
252485978,1032.7443,0,0,0
252528136,1032.7451,0,0,0
252570061,1032.7506,0,0,0
252612283,1032.752,0,0,0
252653857,1032.7585,0,0,0
252696106,1032.757,0,0,0
