timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
112575241,10.7502,10.608011,5.2823997,5.1350985,143.41966,0.3698271,1.1364062,3,1,1
112875880,10.3074,10.622431,4.712,5.1508913,143.85188,0.37578005,1.1349437,3,1,1
113176680,10.5288,10.620911,4.8980002,5.1389904,144.28004,0.37510377,1.1351097,3,1,1
113477521,10.7584,10.614247,5.3568,5.127927,144.7068,0.37229434,1.1357995,3,1,1
113778412,10.6928005,10.609835,5.1832,5.1376143,145.1367,0.37043044,1.1362578,3,1,1
114079080,10.5042,10.614003,5.0716,5.158309,145.57024,0.37213108,1.1358397,3,1,1
114379902,10.209,10.5985155,4.774,5.1578846,146.00137,0.3655738,1.1374533,3,1,1
114680197,10.7256,10.601409,5.2204,5.171577,146.43436,0.36675355,1.1371627,3,1,1
114980673,10.4058,10.590874,4.8608,5.113975,146.85443,0.3622881,1.1382636,3,1,1
115281502,10.6764,10.587664,5.1335998,5.11748,147.28238,0.36089227,1.1386082,3,1,1
115582369,10.7174,10.60671,5.3195996,5.152737,147.71805,0.36878294,1.136663,3,1,1
115883150,10.4304,10.6007595,4.8732,5.141561,148.14615,0.3662682,1.1372823,3,1,1
116183886,10.7584,10.606579,4.402,4.9748487,148.54552,0.36706936,1.1370848,3,1,1
116484791,10.25,10.614201,3.8563998,4.700467,148.90402,0.36763018,1.1369468,3,1,1
116785575,10.5124,10.634533,4.0796,4.5506268,149.26544,0.3740756,1.135362,3,1,1
117086322,10.5206,10.638772,4.3524,4.442464,149.62308,0.37420413,1.1353304,3,1,1
117386307,10.742,10.646913,4.1664,4.3724465,149.97868,0.3762918,1.1348182,3,1,1
117687090,10.6764,10.661246,4.216,4.3375382,150.33653,0.38124985,1.1336032,3,1,1
117987880,10.6272,10.654642,4.2903996,4.3246813,150.69559,0.37770864,1.1344707,3,1,1
118288733,10.7584,10.648394,4.5012,4.3248715,151.05746,0.37449047,1.1352601,3,1,1
118589531,10.619,10.660955,4.1168,4.3424115,151.4224,0.37924662,1.1340938,3,1,1
118890262,10.7912,10.675005,4.4515996,4.359789,151.78871,0.38472855,1.1327524,3,1,1
119191099,10.9142,10.684195,4.712,4.3804636,152.15742,0.38826838,1.1318879,3,1,1
119491864,10.5616,10.6781645,4.154,4.3610163,152.51991,0.38553175,1.1325561,3,1,1
119792681,10.5124,10.678541,4.03,4.320242,152.87662,0.38551396,1.1325604,3,1,1
120093467,10.3648,10.665884,4.3772,4.318944,153.23708,0.38010457,1.1338836,3,1,1
120393464,10.4140005,10.671379,4.0672,4.33144,153.60011,0.38228875,1.133349,3,1,1
120694232,10.7994,10.66532,4.4143996,4.2967253,153.95587,0.37968212,1.1339871,3,1,1
120995214,10.4632,10.670213,4.0424,4.297653,154.31563,0.38165623,1.1335038,3,1,1
121295997,10.6272,10.661921,4.3276,4.2918572,154.6729,0.3780841,1.1343787,3,1,1
121596753,10.7748,10.672525,4.4392,4.305965,155.03445,0.38238674,1.133325,3,1,1
121897553,10.6928005,10.677639,4.2655997,4.324172,155.39781,0.3844287,1.1328257,3,1,1
122198425,10.8814,10.677119,4.526,4.3258476,155.76031,0.384143,1.1328955,3,1,1
122499084,10.6928005,10.683154,4.1292,4.2910132,156.1142,0.38660228,1.1322945,3,1,1
122800001,10.6272,10.685052,4.1788,4.280111,156.47063,0.38735026,1.132112,3,1,1
123100714,10.2828,10.681399,3.8316,4.2619076,156.8249,0.3857953,1.1324917,3,1,1
123400671,10.7256,10.672185,4.2408,4.2369885,157.1756,0.38192984,1.1334368,3,1,1
123701467,10.8896,10.6793165,4.526,4.232859,157.52867,0.38488215,1.1327149,3,1,1
124014376,10.824,10.6799345,4.3648,4.235669,157.89755,0.3851229,1.132656,3,1,1
124315102,10.8076,10.686118,4.526,4.2417593,158.252,0.38768756,1.1320297,3,1,1
124615888,10.6928005,10.677235,4.3152003,4.2494063,158.6084,0.3839765,1.1329362,3,1,1
124916727,10.7994,10.687353,4.4392,4.295559,158.97327,0.38818473,1.1319083,3,1,1
125217480,10.5698,10.684675,4.2283998,4.2976613,159.33243,0.3870646,1.1321818,3,1,1
125518397,10.824,10.696898,4.3896,4.297042,159.69127,0.39215305,1.1309407,3,1,1
125819193,10.5616,10.704875,3.968,4.2805777,160.0472,0.3954721,1.1301327,3,1,1
126119076,10.783,10.704672,4.3276,4.2876463,160.40579,0.3953859,1.1301537,3,1,1
126419846,10.6108,10.706652,4.3276,4.2864165,160.76382,0.39620808,1.1299536,3,1,1
126720705,10.7584,10.712915,4.3027997,4.2839932,161.12138,0.39881647,1.1293197,3,1,1
127021467,10.5452,10.714847,3.9432,4.2325616,161.47021,0.39889076,1.1293015,3,1,1
127322358,10.865,10.709917,3.7447999,4.0912604,161.79495,0.39538088,1.1301548,3,1,1
127623188,10.8896,10.723347,3.7324,3.8952353,162.09589,0.3986062,1.1293707,3,1,1
127924050,10.7502,10.727923,3.472,3.7559202,162.39241,0.39855856,1.1293824,3,1,1
128224677,10.8896,10.729619,3.8068,3.673064,162.68814,0.3976766,1.1295966,3,1,1
128525525,10.6272,10.738422,3.6332,3.63997,162.98793,0.4001104,1.1290054,3,1,1
128825480,10.8404,10.727303,3.7696002,3.6188328,163.28645,0.39451566,1.1303654,3,1,1
129126284,10.8896,10.730156,3.7447999,3.6263921,163.59048,0.39495742,1.1302578,3,1,1
129427090,10.6354,10.736534,3.3851998,3.6315246,163.8948,0.39703372,1.1297529,3,1,1
129727924,10.8404,10.744798,3.8563998,3.626283,164.19704,0.40002474,1.1290262,3,1,1
130028680,10.8568,10.760239,3.596,3.6217277,164.4988,0.40610704,1.1275513,3,1,1
130329464,10.8404,10.763455,3.8316,3.6101882,164.79881,0.4071739,1.1272931,3,1,1
130630390,10.8568,10.767401,3.7447999,3.6034381,165.09918,0.40860504,1.1269467,3,1,1
130930270,10.5698,10.758709,3.472,3.593377,165.39737,0.40481833,1.1278635,3,1,1
131231937,10.6272,10.757305,3.6332,3.5727406,165.69382,0.40410507,1.1280364,3,1,1
131531963,10.8568,10.759053,3.7447999,3.5882363,165.99478,0.4047334,1.1278841,3,1,1
131832703,10.7256,10.757573,3.906,3.604858,166.29756,0.40403837,1.1280526,3,1,1
132133544,10.8568,10.770094,3.658,3.6081455,166.59953,0.40916985,1.1268101,3,1,1
132434291,10.8896,10.773263,3.7696002,3.621202,166.90404,0.41035074,1.1265246,3,1,1
132735174,10.6436,10.768204,2.5544,3.3507428,167.1515,0.40558556,1.1276777,3,1,1
133035888,10.8486,10.777722,2.852,3.1437335,167.38745,0.40718907,1.1272894,3,1,1
133347866,10.619,10.785419,2.5047998,3.018599,167.63307,0.40849638,1.126973,3,1,1
133648680,10.8404,10.798799,2.8767998,2.9734242,167.87573,0.41259772,1.1259817,3,1,1
133949464,10.701,10.802641,2.666,2.930737,168.11482,0.41301987,1.1258798,3,1,1
134250312,10.9552,10.81776,2.9264,2.91983,168.35773,0.41840228,1.1245817,3,1,1
134551078,10.824,10.823839,2.9016001,2.9044247,168.59793,0.42022195,1.1241436,3,1,1
134851864,10.9716,10.82518,3.038,2.888153,168.83612,0.42022517,1.1241428,3,1,1
135152705,10.9552,10.823364,3.0131998,2.8581731,169.07085,0.4190367,1.1244289,3,1,1
135453566,10.742,10.829449,2.5916,2.8678644,169.31192,0.4212002,1.123908,3,1,1
135754269,10.8978,10.826443,2.914,2.8472903,169.547,0.41960332,1.1242924,3,1,1
136054294,10.9716,10.839424,2.3188,2.6383665,169.74284,0.42230847,1.1236415,3,1,1
136355170,11.0044,10.857513,2.2816,2.4620955,169.92589,0.4273292,1.1224355,3,1,1
136655967,11.0372,10.866489,2.294,2.351153,170.10826,0.42886543,1.1220669,3,1,1
136956692,11.0126,10.8814,2.1327999,2.2466798,170.28271,0.4333338,1.1209964,3,1,1
137257599,10.8732,10.882498,2.0584,2.1992862,170.46034,0.43243334,1.1212119,3,1,1
137558315,11.0044,10.889009,2.2691998,2.1850274,170.64082,0.43409088,1.120815,3,1,1
137858416,10.5616,10.887984,1.7484,2.1689491,170.81972,0.43306586,1.1210605,3,1,1
138159141,10.9388,10.882583,3.0751998,2.3703198,171.0401,0.43254718,1.1211846,3,1,1
138459864,10.6846,10.87127,2.8396,2.5871723,171.28424,0.43004152,1.1217849,3,1,1
138760743,10.6436,10.851186,2.7652,2.702307,171.5247,0.42334315,1.1233928,3,1,1
139061505,10.9388,10.857301,3.0131998,2.8187628,171.77489,0.42726648,1.1224505,3,1,1
139362254,10.7092,10.862976,2.6288,2.8893998,172.02544,0.43070078,1.1216269,3,1,1
139663088,10.6928005,10.86031,2.8023999,2.915299,172.27223,0.43044314,1.1216886,3,1,1
139964056,10.8568,10.86155,3.0628,2.960552,172.52551,0.43189362,1.1213411,3,1,1
140264676,10.906,10.846903,3.782,3.247465,172.83186,0.4292028,1.1219859,3,1,1
140564686,10.6764,10.829472,3.6456,3.4055786,173.13602,0.4246497,1.1230788,3,1,1
140865532,10.8404,10.822708,3.658,3.5026827,173.4412,0.42394024,1.1232492,3,1,1
141166421,10.8896,10.800819,3.8191998,3.5623167,173.74646,0.4164469,1.1250529,3,1,1
141467121,10.742,10.787681,3.72,3.5963323,174.05072,0.41215855,1.1260878,3,1,1
141768104,10.824,10.785729,4.4888,3.7416506,174.37747,0.41383108,1.125684,3,1,1
142068014,10.824,10.774007,4.7864,4.0125213,174.74573,0.41250405,1.1260043,3,1,1
142368779,10.6436,10.755072,4.402,4.190481,175.11787,0.40739444,1.1272397,3,1,1
142669594,10.455,10.729024,4.3027997,4.292871,175.4892,0.39862922,1.1293652,3,1,1
142970294,10.7748,10.712572,4.6872,4.392588,175.8682,0.3933981,1.1306374,3,1,1
143271072,10.6928005,10.714039,4.3152003,4.437264,176.2445,0.3952725,1.1301812,3,1,1
143571932,10.8568,10.711385,4.7864,4.4651523,176.62129,0.39514863,1.1302114,3,1,1
143872710,10.5124,10.697319,4.526,4.4893193,176.9991,0.39005148,1.1314529,3,1,1
144173477,10.7584,10.70037,4.5755997,4.4853115,177.37349,0.39191642,1.1309984,3,1,1
144473528,10.6682005,10.7108345,4.6252003,4.476007,177.74522,0.3967395,1.1298244,3,1,1
144786284,10.5452,10.689585,4.2903996,4.4147854,178.12006,0.38825732,1.1318905,3,1,1
145087131,10.7584,10.700925,4.5136,4.4084597,178.48853,0.3932594,1.1306713,3,1,1
145387934,10.7338,10.70169,4.34,4.4010415,178.85501,0.39379382,1.1305411,3,1,1
145688720,10.7994,10.700406,4.6376,4.4081163,179.22447,0.39342627,1.1306306,3,1,1
145989464,10.66,10.699242,4.2283998,4.4035854,179.59137,0.39307117,1.130717,3,1,1
146290427,10.6764,10.698691,4.3152003,4.3970966,179.95868,0.39294273,1.1307483,3,1,1
146590265,10.66,10.687633,4.6252003,4.4023695,180.32562,0.3884142,1.1318523,3,1,1
146891104,10.5452,10.684777,4.34,4.4492397,180.70363,0.38728508,1.1321279,3,1,1
147191980,10.8404,10.6913595,4.65,4.4763255,181.081,0.39007577,1.131447,3,1,1
147492796,10.8814,10.69709,4.6995997,4.4834166,181.45656,0.39249972,1.1308563,3,1,1
147793560,10.66,10.695852,4.3152003,4.4702563,181.82835,0.39201358,1.1309747,3,1,1
148094329,10.865,10.701692,4.526,4.4427896,182.19627,0.39446995,1.1303766,3,1,1
148395182,10.8568,10.700279,4.6003995,4.428841,182.56447,0.39389792,1.1305157,3,1,1
148695124,10.5944,10.702479,4.216,4.4165897,182.93051,0.39482853,1.1302893,3,1,1
148995932,10.5452,10.69269,4.2408,4.389458,183.2947,0.39075994,1.1312802,3,1,1
149308689,10.5944,10.694005,4.4515996,4.4012256,183.67876,0.39131716,1.1311444,3,1,1
149609484,10.8568,10.689653,4.5755997,4.3867974,184.04375,0.3895101,1.1315849,3,1,1
149910311,10.2746,10.672976,3.968,4.3819046,184.40904,0.38256592,1.1332811,3,1,1
150211124,10.742,10.673934,4.4268,4.378827,184.77498,0.38296962,1.1331824,3,1,1
150511074,10.6108,10.681633,4.4143996,4.357235,185.13527,0.38618046,1.1323977,3,1,1
150811890,10.783,10.674407,4.5383997,4.3431296,185.49623,0.38317224,1.1331329,3,1,1
151112646,10.824,10.680459,4.712,4.380042,185.8666,0.38569635,1.1325159,3,1,1
151413468,10.6436,10.682221,4.3896,4.3990307,186.23622,0.38643193,1.1323363,3,1,1
151714363,10.8568,10.691762,4.65,4.4188814,186.60818,0.3904087,1.1313658,3,1,1
152015257,10.496,10.691086,4.4143996,4.412541,186.97623,0.3901271,1.1314344,3,1,1
152315964,10.7912,10.690289,4.3772,4.3850894,187.33884,0.38979453,1.1315156,3,1,1
152616010,10.906,10.691549,4.6003995,4.3649693,187.69962,0.3903204,1.1313874,3,1,1
152916834,10.8158,10.703752,4.3896,4.3905153,188.06969,0.39540547,1.1301489,3,1,1
153217535,10.865,10.698414,4.6995997,4.3967133,188.43698,0.3931817,1.1306902,3,1,1
153518286,10.7666,10.689157,4.278,4.3744445,188.79967,0.38932475,1.1316302,3,1,1
153819190,10.8404,10.698145,4.5136,4.379791,189.16618,0.39307,1.1307173,3,1,1
154119871,10.8568,10.697945,4.4888,4.3841376,189.53288,0.3929873,1.1307375,3,1,1
154419887,10.7912,10.694419,4.4392,4.3693943,189.89441,0.3915179,1.1310954,3,1,1
154720747,10.8076,10.689392,4.6995997,4.3930926,190.26431,0.3894235,1.1316061,3,1,1
155021446,10.66,10.686104,4.278,4.4021397,190.63373,0.38805464,1.13194,3,1,1
155322263,10.8076,10.690319,4.4392,4.383593,190.99788,0.3898108,1.1315116,3,1,1
155623183,10.7584,10.68702,4.7243996,4.3883667,191.36447,0.3884362,1.1318469,3,1,1
155924030,10.66,10.681424,4.3648,4.402205,191.73343,0.38610443,1.1324162,3,1,1
156223864,10.7584,10.687579,4.464,4.4237385,192.10464,0.388669,1.1317902,3,1,1
156524714,10.6518,10.68801,4.6128,4.4308457,192.47575,0.38884833,1.1317464,3,1,1
156825480,10.7912,10.687122,4.3896,4.4021444,192.83974,0.38847864,1.1318365,3,1,1
157126441,10.8732,10.685563,4.5508,4.3808393,193.20357,0.38783064,1.1319947,3,1,1
157427117,10.6682005,10.678763,4.278,4.3617573,193.56558,0.38499695,1.1326867,3,1,1
157728109,10.7912,10.690533,4.4392,4.363267,193.93066,0.3899009,1.1314896,3,1,1
158040004,10.8158,10.696969,4.5383997,4.377362,194.31178,0.39258158,1.1308362,3,1,1
158340654,10.7666,10.699373,4.5136,4.3908453,194.67993,0.39358303,1.1305925,3,1,1
158641577,10.5616,10.7033205,4.1788,4.3960013,195.0482,0.39522812,1.130192,3,1,1
158942348,10.7174,10.694459,4.4888,4.4047055,195.41763,0.3915354,1.1310912,3,1,1
159243210,10.8322,10.701023,4.6252003,4.43334,195.79114,0.3942699,1.1304252,3,1,1
159543864,10.5124,10.69874,4.1292,4.4333234,196.16138,0.39331815,1.130657,3,1,1
159844075,10.5124,10.703137,4.1664,4.4403877,196.53268,0.39515,1.130211,3,1,1
160144652,10.7748,10.692052,4.588,4.4244666,196.90033,0.39053068,1.1313361,3,1,1
160445495,10.8076,10.704669,4.6128,4.452908,197.2761,0.39578858,1.1300557,3,1,1
160746303,10.6108,10.695674,4.3524,4.434009,197.64417,0.39204103,1.130968,3,1,1
161047162,10.824,10.684799,4.5755997,4.4457054,198.01701,0.3875098,1.132073,3,1,1
161348064,10.6764,10.691402,4.34,4.460439,198.3917,0.3902612,1.1314018,3,1,1
161647880,10.6518,10.695783,4.216,4.4485874,198.7611,0.39208603,1.130957,3,1,1
161948707,10.7584,10.703686,4.5136,4.4545107,199.13408,0.39537898,1.1301553,3,1,1
162249541,10.5944,10.705973,4.2283998,4.4595103,199.50752,0.396332,1.1299235,3,1,1
162550269,10.7584,10.706044,4.5508,4.462279,199.88046,0.39636192,1.1299163,3,1,1
162851135,10.7912,10.689106,4.7367997,4.460202,200.2525,0.3893037,1.1316353,3,1,1
163151876,10.6436,10.682309,4.3027997,4.451407,200.62383,0.38647175,1.1323265,3,1,1
163451864,10.6272,10.684544,4.3896,4.4671764,200.99883,0.3874028,1.1320992,3,1,1
163752685,10.865,10.678546,4.6624,4.467984,201.37224,0.38490418,1.1327094,3,1,1
164053519,10.496,10.672093,4.2283998,4.4676166,201.74535,0.38221544,1.133367,3,1,1
164354268,10.7256,10.66459,4.4268,4.477166,202.12013,0.37908927,1.1341324,3,1,1
164655134,10.7994,10.669538,4.5508,4.4530983,202.48961,0.38115025,1.1336275,3,1,1
164955928,10.496,10.675603,4.5755997,4.4646688,202.8641,0.38367677,1.1330096,3,1,1
165267896,10.6764,10.680115,4.3896,4.492632,203.25658,0.38555732,1.1325499,3,1,1
165568803,10.6928005,10.663647,4.5383997,4.486377,203.63069,0.37869495,1.134229,3,1,1
165869521,10.537,10.652753,4.278,4.4859633,204.00548,0.3741561,1.1353422,3,1,1
166170267,10.6764,10.649521,4.3896,4.4780784,204.37943,0.37280867,1.1356732,3,1,1
166471121,10.7584,10.65905,4.6376,4.52256,204.76341,0.37677962,1.1346985,3,1,1
166771078,10.7748,10.663247,4.7864,4.5356517,205.14279,0.37852824,1.1342697,3,1,1
167071891,10.5124,10.647272,4.3648,4.5289598,205.5203,0.3718726,1.1359031,3,1,1
167372707,10.496,10.645247,4.3152003,4.5491285,205.90395,0.37102947,1.1361104,3,1,1
167673510,10.742,10.647613,4.6376,4.543589,206.283,0.37201443,1.1358683,3,1,1
167974278,10.5124,10.659356,4.2655997,4.554354,206.66463,0.37690753,1.1346672,3,1,1
168274356,10.742,10.656086,4.5508,4.531944,207.0395,0.37554425,1.1350015,3,1,1
168575130,10.5124,10.647624,4.4764,4.522007,207.41617,0.37201902,1.1358672,3,1,1
168875926,10.496,10.644056,4.3276,4.5183206,207.79381,0.37053213,1.1362327,3,1,1
169176790,10.5206,10.644717,4.278,4.4977202,208.1675,0.37080774,1.1361649,3,1,1
169477520,10.7912,10.6504545,4.6128,4.509868,208.54626,0.3731983,1.1355774,3,1,1
169778301,10.6108,10.6567,4.3896,4.4980345,208.91998,0.3758009,1.1349386,3,1,1
170078339,10.578,10.654655,4.4764,4.5049396,209.29642,0.3749493,1.1351475,3,1,1
170379182,10.7338,10.647106,4.6872,4.479653,209.66818,0.37180433,1.1359199,3,1,1
170680036,10.783,10.651106,4.7616,4.483897,210.04309,0.37346888,1.135511,3,1,1
170980671,10.5452,10.645503,4.216,4.4432526,210.40924,0.37104708,1.1361061,3,1,1
171281589,10.6682005,10.644787,4.464,4.406972,210.77357,0.37067562,1.1361974,3,1,1
171581464,10.8322,10.648263,4.7367997,4.435059,211.14694,0.3720683,1.1358551,3,1,1
171882288,10.8322,10.647983,3.9555998,4.3489203,211.50319,0.3706376,1.1362067,3,1,1
172183056,10.2336,10.645986,3.348,4.1103396,211.81639,0.36711347,1.137074,3,1,1
172483869,10.6928005,10.6627655,3.6704,3.9679677,212.13007,0.3720105,1.1358693,3,1,1
172784672,10.8732,10.669606,3.906,3.8882391,212.44496,0.37323156,1.1355693,3,1,1
173085628,10.8404,10.67911,3.8316,3.842026,212.76021,0.37592486,1.1349082,3,1,1
173385597,10.865,10.699043,3.8935997,3.8168125,213.07504,0.3832434,1.1331155,3,1,1
173686389,10.6272,10.699874,3.596,3.7762778,213.3847,0.38282263,1.1332184,3,1,1
173987165,10.5534,10.704641,2.4676,3.6508975,213.6775,0.38296017,1.1331847,3,1,1
174287869,10.7666,10.7073765,3.038,3.3444736,213.91838,0.38078967,1.1337159,3,1,1
174588737,10.988,10.727764,3.1,3.1675217,214.16054,0.38670897,1.1322685,3,1,1
174900855,10.7174,10.744689,2.728,3.0573566,214.41156,0.3916878,1.131054,3,1,1
175201470,10.8568,10.7574625,2.914,2.9988122,214.65492,0.3954683,1.1301336,3,1,1
175502321,10.8076,10.761578,3.0504,2.9628,214.89845,0.39598316,1.1300083,3,1,1
175803074,10.7912,10.764291,2.8767998,2.9447296,215.14288,0.39617896,1.1299607,3,1,1
176103967,10.8568,10.768744,3.1743999,2.9517758,215.3905,0.39730808,1.1296862,3,1,1
176403985,10.66,10.787724,2.914,2.990769,215.64452,0.40465143,1.1279039,3,1,1
176704708,10.7912,10.800596,3.0504,3.004312,215.89716,0.40957657,1.1267118,3,1,1
177005487,10.6436,10.797529,2.7156,2.981148,216.14307,0.40795732,1.1271034,3,1,1
177306369,10.8404,10.786861,3.0131998,2.9660249,216.38873,0.40324664,1.1282444,3,1,1
177607118,10.8896,10.787905,2.9884,2.9597476,216.6351,0.40347534,1.1281891,3,1,1
177907908,10.9142,10.787712,3.1496,2.9706838,216.88477,0.4032343,1.1282475,3,1,1
178207902,10.9798,10.795903,3.1248,2.9490423,217.12798,0.40646744,1.127464,3,1,1
178508742,10.66,10.785989,2.7776,2.9133968,217.36693,0.40218294,1.1285024,3,1,1
178809446,10.6928005,10.782533,2.8023999,2.9191852,217.61198,0.40078515,1.1288416,3,1,1
179110323,10.8732,10.785829,2.9016001,2.9204109,217.85654,0.40218955,1.1285008,3,1,1
179411119,10.9142,10.788148,3.1371999,2.9162085,218.09978,0.4031816,1.1282603,3,1,1
179711077,10.988,10.792437,3.1248,2.9218366,218.34373,0.40498725,1.1278226,3,1,1
180011906,10.6354,10.788541,3.0256,2.9053612,218.58423,0.40337896,1.1282123,3,1,1
180312782,10.6764,10.793417,2.7652,2.9211218,218.82954,0.40542156,1.1277174,3,1,1
180613551,10.7256,10.796708,2.6536,2.9235823,219.0742,0.40680087,1.1273834,3,1,1
180914284,10.8896,10.810909,3.0131998,2.930354,219.31984,0.412726,1.1259507,3,1,1
181214412,10.9224,10.815454,2.9884,2.9288008,219.56404,0.41462505,1.1254923,3,1,1
181515103,10.9552,10.82004,3.1371999,2.9296687,219.80888,0.41653973,1.1250305,3,1,1
181815997,10.8732,10.815128,3.038,2.9243667,220.05237,0.41449654,1.1255233,3,1,1
182116732,10.701,10.817334,2.6164,2.9264517,220.29695,0.415419,1.1253009,3,1,1
182417468,10.7256,10.8036585,2.9264,2.9158378,220.53906,0.40972254,1.1266764,3,1,1
182717480,10.1844,10.791109,2.4552,2.927436,220.78493,0.40443003,1.1279576,3,1,1
183018386,10.9224,10.79368,3.1,2.9546084,221.03651,0.4054253,1.1277164,3,1,1
183319074,10.906,10.799272,3.1743999,2.9830623,221.2889,0.40769514,1.127167,3,1,1
183619920,10.9224,10.798208,3.0751998,2.9554527,221.53189,0.40720505,1.1272855,3,1,1
183919893,10.7338,10.805071,2.7652,2.9515116,221.77754,0.410029,1.1266024,3,1,1
184221530,10.701,10.809009,2.7776,2.9377127,222.0218,0.4116418,1.1262126,3,1,1
184521468,10.8896,10.808626,3.0008,2.9262931,222.26439,0.41146076,1.1262563,3,1,1
184822329,10.8732,10.806245,2.8892,2.9015107,222.50386,0.4104526,1.1265,3,1,1
185123129,10.701,10.808284,2.7031999,2.8962884,222.74557,0.41126877,1.1263027,3,1,1
185423911,10.9306,10.81956,2.9264,2.8904278,222.98653,0.41586992,1.125192,3,1,1
185735866,10.9552,10.831158,3.0628,2.8999305,223.2389,0.42062408,1.1240467,3,1,1
186036680,10.906,10.822758,3.1743999,2.8984098,223.48135,0.41706586,1.1249038,3,1,1
186337509,10.9388,10.825277,3.0008,2.9105556,223.72606,0.4180694,1.1246619,3,1,1
186638368,10.9470005,10.825356,2.2444,2.8809388,223.96428,0.41734838,1.1248356,3,1,1
186938312,10.988,10.844768,2.2691998,2.6229832,224.15015,0.42271686,1.1235433,3,1,1
187239133,10.824,10.854155,2.3436,2.4681609,224.33644,0.42445645,1.1231252,3,1,1
187539972,10.8322,10.859158,2.1824,2.3810897,224.52477,0.4248178,1.1230384,3,1,1
187840680,10.7748,10.8667,2.1948,2.3193505,224.71086,0.42661968,1.1226057,3,1,1
188141638,11.0044,10.859911,2.4427998,2.294408,224.89948,0.42274863,1.1235358,3,1,1
188442300,10.8896,10.861132,2.3683999,2.2838557,225.08876,0.42238784,1.1236224,3,1,1
188742250,10.9552,10.875186,1.4011999,2.0793672,225.23941,0.42545772,1.1228846,3,1,1
189043075,10.988,10.8858,2.356,2.021094,225.39714,0.4286989,1.1221068,3,1,1
189343940,10.9962,10.884792,2.4056,2.1117802,225.5852,0.42847887,1.1221596,3,1,1
189644664,10.9552,10.888313,2.4304,2.1707618,225.7742,0.4300741,1.121777,3,1,1
189944677,10.8896,10.881812,2.356,2.2145326,225.9645,0.42746443,1.1224029,3,1,1
190245561,10.9962,10.869597,2.3932,2.2298946,226.15347,0.4224522,1.1236069,3,1,1
190546280,10.9798,10.8787775,2.3932,2.2416904,226.34239,0.426338,1.1226733,3,1,1
190847139,10.8896,10.884759,2.294,2.2342584,226.52785,0.4288774,1.122064,3,1,1
191148165,10.9470005,10.890154,2.418,2.248289,226.71759,0.4311625,1.1215162,3,1,1
191447898,11.0126,10.890826,2.3932,2.2637317,226.90804,0.43147063,1.1214424,3,1,1
191748766,10.9552,10.881469,2.3683999,2.2743378,227.0987,0.42759353,1.122372,3,1,1
192049491,10.988,10.867475,2.3188,2.255185,227.28453,0.42177925,1.1237688,3,1,1
192362369,10.8568,10.8689165,2.046,2.2543688,227.48012,0.42239335,1.1236211,3,1,1
192662390,10.9716,10.866896,2.3064,2.2428875,227.66544,0.42156142,1.1238213,3,1,1
192963078,10.9962,10.877403,2.3312,2.240062,227.8515,0.42594707,1.1227671,3,1,1
193263868,10.9716,10.876557,2.4056,2.2434914,228.03914,0.42560077,1.1228503,3,1,1
193564681,10.8568,10.865962,2.3808,2.2424407,228.22585,0.4211913,1.1239103,3,1,1
193865515,10.8568,10.870517,2.0832,2.249804,228.4144,0.42309305,1.1234529,3,1,1
194165480,10.7748,10.880887,2.0212,2.2499852,228.60216,0.42741662,1.1224144,3,1,1
194466349,11.0044,10.884702,2.3312,2.2469368,228.78917,0.4290081,1.1220326,3,1,1
194767138,11.0044,10.886743,2.3683999,2.2392905,228.97527,0.42986047,1.1218283,3,1,1
195068088,10.9552,10.895992,2.3064,2.2574995,229.166,0.43371573,1.1209049,3,1,1
195368692,10.7584,10.887071,2.232,2.2760692,229.35797,0.42999953,1.1217949,3,1,1
195668771,11.0536,10.895037,2.4304,2.2756646,229.54756,0.43331876,1.1209999,3,1,1
195969551,10.8896,10.889344,2.1327999,2.2653713,229.73497,0.4309486,1.1215675,3,1,1
196270385,10.9962,10.898712,2.3064,2.268195,229.92482,0.4348511,1.1206332,3,1,1
196571122,10.9716,10.900286,2.418,2.2882974,230.11859,0.43550745,1.1204762,3,1,1
196871846,10.7994,10.880682,2.2568,2.267695,230.30537,0.42734036,1.1224327,3,1,1
197171990,10.8568,10.881593,2.0956001,2.2646747,230.49345,0.42772,1.1223416,3,1,1
197472698,10.9716,10.886182,2.294,2.250449,230.68018,0.42963254,1.1218829,3,1,1
197773547,10.9716,10.893567,2.3064,2.260081,230.87024,0.43271035,1.1211456,3,1,1
198074336,10.824,10.8883295,1.9964,2.25074,231.0569,0.43047976,1.1216798,3,1,1
198374316,10.6928005,10.877421,1.9467999,2.2205586,231.2383,0.42576003,1.122812,3,1,1
198675123,10.9962,10.885337,1.6492,2.022298,231.3852,0.42663804,1.1226013,3,1,1
198975880,11.0946,10.909427,1.6863999,1.846439,231.51701,0.43413833,1.1208037,3,1,1
199276797,10.496,10.918404,1.0292,1.7145292,231.6438,0.4359046,1.1203812,3,1,1
199577484,10.9798,10.922682,1.5996,1.6576691,231.77513,0.4362162,1.1203068,3,1,1
199877484,10.9142,10.930238,1.4508001,1.6263468,231.90665,0.4382473,1.1198214,3,1,1
200178373,10.7748,10.922453,1.5375999,1.5988674,232.03731,0.43413457,1.1208047,3,1,1
200479147,10.9388,10.91303,1.1904,1.5613036,232.16402,0.4290533,1.1220218,3,1,1
