timestamp,gps_timestamp_rel,optical_flow_timestamp_rel,distance_sensor_timestamp_rel,airspeed_timestamp_rel,vision_position_timestamp_rel,vision_attitude_timestamp_rel
314880513,32767,32767,32767,32767,32767,32767
314884513,32767,32767,32767,32767,32767,32767
314888513,32767,32767,32767,32767,32767,32767
314892513,32767,32767,32767,32767,32767,32767
314896513,32767,32767,32767,32767,32767,32767
314900513,32767,32767,32767,32767,32767,32767
314904534,32767,32767,32767,32767,32767,32767
314908513,32767,32767,32767,32767,32767,32767
314912513,32767,32767,32767,32767,32767,32767
314916516,32767,32767,32767,32767,32767,32767
314920513,32767,32767,32767,32767,32767,32767
314924531,32767,32767,32767,32767,32767,32767
314928513,32767,32767,32767,32767,32767,32767
314932513,32767,32767,32767,32767,32767,32767
314936521,32767,32767,32767,32767,32767,32767
314940513,32767,32767,32767,32767,32767,32767
314944513,32767,32767,32767,32767,32767,32767
314948513,32767,32767,32767,32767,32767,32767
314952513,32767,32767,32767,32767,32767,32767
314956544,32767,32767,32767,32767,32767,32767
314960517,32767,32767,32767,32767,32767,32767
314964513,32767,32767,32767,32767,32767,32767
314968513,32767,32767,32767,32767,32767,32767
314972513,32767,32767,32767,32767,32767,32767
314976525,32767,32767,32767,32767,32767,32767
314980513,32767,32767,32767,32767,32767,32767
314984513,32767,32767,32767,32767,32767,32767
314988528,32767,32767,32767,32767,32767,32767
314992513,32767,32767,32767,32767,32767,32767
314996545,32767,32767,32767,32767,32767,32767
315000513,32767,32767,32767,32767,32767,32767
315004520,32767,32767,32767,32767,32767,32767
315008545,32767,32767,32767,32767,32767,32767
315012513,32767,32767,32767,32767,32767,32767
315016513,32767,32767,32767,32767,32767,32767
315020513,32767,32767,32767,32767,32767,32767
315024513,32767,32767,32767,32767,32767,32767
315028513,32767,32767,32767,32767,32767,32767
315032513,32767,32767,32767,32767,32767,32767
315036513,-284,32767,32767,32767,32767,32767
315040513,32767,32767,32767,32767,32767,32767
315044513,32767,32767,32767,32767,32767,32767
315048513,32767,32767,32767,32767,32767,32767
315052513,32767,32767,32767,32767,32767,32767
315056513,32767,32767,32767,32767,32767,32767
315060513,32767,32767,32767,32767,32767,32767
315064513,32767,32767,32767,32767,32767,32767
315068513,32767,32767,32767,32767,32767,32767
315072528,32767,32767,32767,32767,32767,32767
315076513,32767,32767,32767,32767,32767,32767
315080513,32767,32767,32767,32767,32767,32767
315084545,32767,32767,32767,32767,32767,32767
315088513,32767,32767,32767,32767,32767,32767
315092534,32767,32767,32767,32767,32767,32767
315096513,32767,32767,32767,32767,32767,32767
315100513,32767,32767,32767,32767,32767,32767
315104561,32767,32767,32767,32767,32767,32767
315108513,32767,32767,32767,32767,32767,32767
315112518,32767,32767,32767,32767,32767,32767
315116513,32767,32767,32767,32767,32767,32767
315120518,32767,32767,32767,32767,32767,32767
315124530,32767,32767,32767,32767,32767,32767
315128513,32767,32767,32767,32767,32767,32767
315132513,32767,32767,32767,32767,32767,32767
315136513,32767,32767,32767,32767,32767,32767
315140513,32767,32767,32767,32767,32767,32767
315144536,32767,32767,32767,32767,32767,32767
315148513,32767,32767,32767,32767,32767,32767
315153313,32767,32767,32767,32767,32767,32767
315157314,32767,32767,32767,32767,32767,32767
315161314,32767,32767,32767,32767,32767,32767
315165345,32767,32767,32767,32767,32767,32767
315169313,32767,32767,32767,32767,32767,32767
315173333,32767,32767,32767,32767,32767,32767
315177314,32767,32767,32767,32767,32767,32767
315181313,32767,32767,32767,32767,32767,32767
315185342,32767,32767,32767,32767,32767,32767
315189313,32767,32767,32767,32767,32767,32767
315193337,32767,32767,32767,32767,32767,32767
315197313,32767,32767,32767,32767,32767,32767
315201314,32767,32767,32767,32767,32767,32767
315205361,32767,32767,32767,32767,32767,32767
315209313,32767,32767,32767,32767,32767,32767
315213313,32767,32767,32767,32767,32767,32767
315217328,-53,32767,32767,32767,32767,32767
315221313,32767,32767,32767,32767,32767,32767
315225330,32767,32767,32767,32767,32767,32767
315229314,32767,32767,32767,32767,32767,32767
315233314,32767,32767,32767,32767,32767,32767
315237313,32767,32767,32767,32767,32767,32767
315241313,32767,32767,32767,32767,32767,32767
315245313,32767,32767,32767,32767,32767,32767
315249313,32767,32767,32767,32767,32767,32767
315253313,32767,32767,32767,32767,32767,32767
315257314,32767,32767,32767,32767,32767,32767
315261313,32767,32767,32767,32767,32767,32767
315265313,32767,32767,32767,32767,32767,32767
315269313,32767,32767,32767,32767,32767,32767
315273345,32767,32767,32767,32767,32767,32767
315277334,32767,32767,32767,32767,32767,32767
315281313,32767,32767,32767,32767,32767,32767
315285313,32767,32767,32767,32767,32767,32767
315289313,32767,32767,32767,32767,32767,32767
315293313,32767,32767,32767,32767,32767,32767
315297313,32767,32767,32767,32767,32767,32767
315301314,32767,32767,32767,32767,32767,32767
315305313,32767,32767,32767,32767,32767,32767
315309313,32767,32767,32767,32767,32767,32767
315313344,32767,32767,32767,32767,32767,32767
315317313,32767,32767,32767,32767,32767,32767
315321313,32767,32767,32767,32767,32767,32767
315325313,32767,32767,32767,32767,32767,32767
315329313,32767,32767,32767,32767,32767,32767
315333347,32767,32767,32767,32767,32767,32767
315337313,32767,32767,32767,32767,32767,32767
315341333,32767,32767,32767,32767,32767,32767
315345313,32767,32767,32767,32767,32767,32767
315349313,32767,32767,32767,32767,32767,32767
315353330,32767,32767,32767,32767,32767,32767
315357313,32767,32767,32767,32767,32767,32767
315361337,32767,32767,32767,32767,32767,32767
315365313,32767,32767,32767,32767,32767,32767
315369313,32767,32767,32767,32767,32767,32767
315373354,32767,32767,32767,32767,32767,32767
315377313,32767,32767,32767,32767,32767,32767
315381316,32767,32767,32767,32767,32767,32767
315385313,32767,32767,32767,32767,32767,32767
315389313,32767,32767,32767,32767,32767,32767
315393313,32767,32767,32767,32767,32767,32767
315397313,32767,32767,32767,32767,32767,32767
315401333,32767,32767,32767,32767,32767,32767
315405313,32767,32767,32767,32767,32767,32767
315409315,-30,32767,32767,32767,32767,32767
315413313,32767,32767,32767,32767,32767,32767
315417313,32767,32767,32767,32767,32767,32767
315421313,32767,32767,32767,32767,32767,32767
315425313,32767,32767,32767,32767,32767,32767
315429313,32767,32767,32767,32767,32767,32767
315433313,32767,32767,32767,32767,32767,32767
315437313,32767,32767,32767,32767,32767,32767
315441324,32767,32767,32767,32767,32767,32767
315445334,32767,32767,32767,32767,32767,32767
315449313,32767,32767,32767,32767,32767,32767
315453313,32767,32767,32767,32767,32767,32767
315457313,32767,32767,32767,32767,32767,32767
315461346,32767,32767,32767,32767,32767,32767
315465313,32767,32767,32767,32767,32767,32767
315469313,32767,32767,32767,32767,32767,32767
315473325,32767,32767,32767,32767,32767,32767
315477313,32767,32767,32767,32767,32767,32767
315481333,32767,32767,32767,32767,32767,32767
315485313,32767,32767,32767,32767,32767,32767
315489320,32767,32767,32767,32767,32767,32767
315493313,32767,32767,32767,32767,32767,32767
315497313,32767,32767,32767,32767,32767,32767
315501335,32767,32767,32767,32767,32767,32767
315505313,32767,32767,32767,32767,32767,32767
315509333,32767,32767,32767,32767,32767,32767
315513313,32767,32767,32767,32767,32767,32767
315517313,32767,32767,32767,32767,32767,32767
315521313,32767,32767,32767,32767,32767,32767
315525313,32767,32767,32767,32767,32767,32767
315529347,32767,32767,32767,32767,32767,32767
315533313,32767,32767,32767,32767,32767,32767
315537313,32767,32767,32767,32767,32767,32767
315541313,32767,32767,32767,32767,32767,32767
315545313,32767,32767,32767,32767,32767,32767
315549313,32767,32767,32767,32767,32767,32767
315553313,32767,32767,32767,32767,32767,32767
315557313,32767,32767,32767,32767,32767,32767
315561313,32767,32767,32767,32767,32767,32767
315565313,32767,32767,32767,32767,32767,32767
315569322,32767,32767,32767,32767,32767,32767
315573313,32767,32767,32767,32767,32767,32767
315577313,32767,32767,32767,32767,32767,32767
315581313,32767,32767,32767,32767,32767,32767
315585313,32767,32767,32767,32767,32767,32767
315589331,32767,32767,32767,32767,32767,32767
315593313,32767,32767,32767,32767,32767,32767
315597313,32767,32767,32767,32767,32767,32767
315601313,32767,32767,32767,32767,32767,32767
315605331,32767,32767,32767,32767,32767,32767
315609351,32767,32767,32767,32767,32767,32767
315613334,-30,32767,32767,32767,32767,32767
315618130,32767,32767,32767,32767,32767,32767
315622114,32767,32767,32767,32767,32767,32767
315626113,32767,32767,32767,32767,32767,32767
315630138,32767,32767,32767,32767,32767,32767
315634113,32767,32767,32767,32767,32767,32767
315638130,32767,32767,32767,32767,32767,32767
315642114,32767,32767,32767,32767,32767,32767
315646113,32767,32767,32767,32767,32767,32767
315650123,32767,32767,32767,32767,32767,32767
315654114,32767,32767,32767,32767,32767,32767
315658134,32767,32767,32767,32767,32767,32767
315662113,32767,32767,32767,32767,32767,32767
315666113,32767,32767,32767,32767,32767,32767
315670114,32767,32767,32767,32767,32767,32767
315674114,32767,32767,32767,32767,32767,32767
315678154,32767,32767,32767,32767,32767,32767
315682113,32767,32767,32767,32767,32767,32767
315686114,32767,32767,32767,32767,32767,32767
315690137,32767,32767,32767,32767,32767,32767
315694157,32767,32767,32767,32767,32767,32767
315698166,32767,32767,32767,32767,32767,32767
315702113,32767,32767,32767,32767,32767,32767
315706113,32767,32767,32767,32767,32767,32767
315710140,32767,32767,32767,32767,32767,32767
315714134,32767,32767,32767,32767,32767,32767
315718130,32767,32767,32767,32767,32767,32767
315722113,32767,32767,32767,32767,32767,32767
315726113,32767,32767,32767,32767,32767,32767
315730159,32767,32767,32767,32767,32767,32767
315734135,32767,32767,32767,32767,32767,32767
315738117,32767,32767,32767,32767,32767,32767
315742113,32767,32767,32767,32767,32767,32767
315746115,32767,32767,32767,32767,32767,32767
315750113,32767,32767,32767,32767,32767,32767
315754113,32767,32767,32767,32767,32767,32767
315758119,32767,32767,32767,32767,32767,32767
315762113,32767,32767,32767,32767,32767,32767
315766113,32767,32767,32767,32767,32767,32767
315770115,32767,32767,32767,32767,32767,32767
315774117,32767,32767,32767,32767,32767,32767
315778163,32767,32767,32767,32767,32767,32767
315782117,32767,32767,32767,32767,32767,32767
315786118,32767,32767,32767,32767,32767,32767
315790117,32767,32767,32767,32767,32767,32767
315794147,32767,32767,32767,32767,32767,32767
315798150,32767,32767,32767,32767,32767,32767
315802113,32767,32767,32767,32767,32767,32767
315806113,32767,32767,32767,32767,32767,32767
315810114,32767,32767,32767,32767,32767,32767
315814115,32767,32767,32767,32767,32767,32767
315818144,-28,32767,32767,32767,32767,32767
315822113,32767,32767,32767,32767,32767,32767
315826115,32767,32767,32767,32767,32767,32767
315830113,32767,32767,32767,32767,32767,32767
315834114,32767,32767,32767,32767,32767,32767
315838135,32767,32767,32767,32767,32767,32767
315842113,32767,32767,32767,32767,32767,32767
315846113,32767,32767,32767,32767,32767,32767
315850113,32767,32767,32767,32767,32767,32767
315854113,32767,32767,32767,32767,32767,32767
315858136,32767,32767,32767,32767,32767,32767
315862157,32767,32767,32767,32767,32767,32767
315866145,32767,32767,32767,32767,32767,32767
315870113,32767,32767,32767,32767,32767,32767
315874113,32767,32767,32767,32767,32767,32767
315878178,32767,32767,32767,32767,32767,32767
315882133,32767,32767,32767,32767,32767,32767
315886136,32767,32767,32767,32767,32767,32767
315890113,32767,32767,32767,32767,32767,32767
315894113,32767,32767,32767,32767,32767,32767
315898130,32767,32767,32767,32767,32767,32767
315902134,32767,32767,32767,32767,32767,32767
315906116,32767,32767,32767,32767,32767,32767
315910113,32767,32767,32767,32767,32767,32767
315914115,32767,32767,32767,32767,32767,32767
315918130,32767,32767,32767,32767,32767,32767
315922113,32767,32767,32767,32767,32767,32767
315926154,32767,32767,32767,32767,32767,32767
315930113,32767,32767,32767,32767,32767,32767
315934113,32767,32767,32767,32767,32767,32767
315938138,32767,32767,32767,32767,32767,32767
315942113,32767,32767,32767,32767,32767,32767
315946159,32767,32767,32767,32767,32767,32767
315950114,32767,32767,32767,32767,32767,32767
315954113,32767,32767,32767,32767,32767,32767
315958130,32767,32767,32767,32767,32767,32767
315962113,32767,32767,32767,32767,32767,32767
315966139,32767,32767,32767,32767,32767,32767
315970117,32767,32767,32767,32767,32767,32767
315974117,32767,32767,32767,32767,32767,32767
315978142,32767,32767,32767,32767,32767,32767
315982117,32767,32767,32767,32767,32767,32767
315986113,32767,32767,32767,32767,32767,32767
315990117,32767,32767,32767,32767,32767,32767
315994117,32767,32767,32767,32767,32767,32767
315998134,32767,32767,32767,32767,32767,32767
316002117,32767,32767,32767,32767,32767,32767
316006143,32767,32767,32767,32767,32767,32767
316010129,32767,32767,32767,32767,32767,32767
316014913,32767,32767,32767,32767,32767,32767
316018913,32767,32767,32767,32767,32767,32767
316022913,32767,32767,32767,32767,32767,32767
316026923,32767,32767,32767,32767,32767,32767
316030913,32767,32767,32767,32767,32767,32767
316034913,32767,32767,32767,32767,32767,32767
316038913,-276,32767,32767,32767,32767,32767
316042913,32767,32767,32767,32767,32767,32767
316046963,32767,32767,32767,32767,32767,32767
316050913,32767,32767,32767,32767,32767,32767
316054913,32767,32767,32767,32767,32767,32767
316058913,32767,32767,32767,32767,32767,32767
316062913,32767,32767,32767,32767,32767,32767
316066940,32767,32767,32767,32767,32767,32767
316070913,32767,32767,32767,32767,32767,32767
316074913,32767,32767,32767,32767,32767,32767
316078914,32767,32767,32767,32767,32767,32767
316082913,32767,32767,32767,32767,32767,32767
316086957,32767,32767,32767,32767,32767,32767
316090914,32767,32767,32767,32767,32767,32767
316094913,32767,32767,32767,32767,32767,32767
316098913,32767,32767,32767,32767,32767,32767
316102913,32767,32767,32767,32767,32767,32767
316106944,32767,32767,32767,32767,32767,32767
316110913,32767,32767,32767,32767,32767,32767
316114917,32767,32767,32767,32767,32767,32767
316118913,32767,32767,32767,32767,32767,32767
316122913,32767,32767,32767,32767,32767,32767
316126913,32767,32767,32767,32767,32767,32767
316130928,32767,32767,32767,32767,32767,32767
316134913,32767,32767,32767,32767,32767,32767
316138913,32767,32767,32767,32767,32767,32767
316142914,32767,32767,32767,32767,32767,32767
316146913,32767,32767,32767,32767,32767,32767
316150930,32767,32767,32767,32767,32767,32767
316154913,32767,32767,32767,32767,32767,32767
316158913,32767,32767,32767,32767,32767,32767
316162913,32767,32767,32767,32767,32767,32767
316166913,32767,32767,32767,32767,32767,32767
316170913,32767,32767,32767,32767,32767,32767
316174913,32767,32767,32767,32767,32767,32767
316178913,32767,32767,32767,32767,32767,32767
316182913,32767,32767,32767,32767,32767,32767
316186913,32767,32767,32767,32767,32767,32767
316190913,32767,32767,32767,32767,32767,32767
316194923,32767,32767,32767,32767,32767,32767
316198913,32767,32767,32767,32767,32767,32767
316202913,32767,32767,32767,32767,32767,32767
316206913,32767,32767,32767,32767,32767,32767
316210913,32767,32767,32767,32767,32767,32767
316214949,32767,32767,32767,32767,32767,32767
316218913,-68,32767,32767,32767,32767,32767
316222913,32767,32767,32767,32767,32767,32767
316226913,32767,32767,32767,32767,32767,32767
316230913,32767,32767,32767,32767,32767,32767
316234956,32767,32767,32767,32767,32767,32767
316238913,32767,32767,32767,32767,32767,32767
316242913,32767,32767,32767,32767,32767,32767
316246913,32767,32767,32767,32767,32767,32767
316250913,32767,32767,32767,32767,32767,32767
316254945,32767,32767,32767,32767,32767,32767
316258913,32767,32767,32767,32767,32767,32767
316262913,32767,32767,32767,32767,32767,32767
316266913,32767,32767,32767,32767,32767,32767
316270913,32767,32767,32767,32767,32767,32767
316274913,32767,32767,32767,32767,32767,32767
316278913,32767,32767,32767,32767,32767,32767
316282913,32767,32767,32767,32767,32767,32767
316286913,32767,32767,32767,32767,32767,32767
316290913,32767,32767,32767,32767,32767,32767
316294913,32767,32767,32767,32767,32767,32767
316298928,32767,32767,32767,32767,32767,32767
316302913,32767,32767,32767,32767,32767,32767
316306913,32767,32767,32767,32767,32767,32767
316310913,32767,32767,32767,32767,32767,32767
316314913,32767,32767,32767,32767,32767,32767
316318934,32767,32767,32767,32767,32767,32767
316322925,32767,32767,32767,32767,32767,32767
316326913,32767,32767,32767,32767,32767,32767
316330913,32767,32767,32767,32767,32767,32767
316334913,32767,32767,32767,32767,32767,32767
316338913,32767,32767,32767,32767,32767,32767
316342947,32767,32767,32767,32767,32767,32767
316346913,32767,32767,32767,32767,32767,32767
316350913,32767,32767,32767,32767,32767,32767
316354913,32767,32767,32767,32767,32767,32767
316358942,32767,32767,32767,32767,32767,32767
316362962,32767,32767,32767,32767,32767,32767
316366913,32767,32767,32767,32767,32767,32767
316370913,32767,32767,32767,32767,32767,32767
316374913,32767,32767,32767,32767,32767,32767
316378913,32767,32767,32767,32767,32767,32767
316382958,32767,32767,32767,32767,32767,32767
316386913,32767,32767,32767,32767,32767,32767
316390913,32767,32767,32767,32767,32767,32767
316394913,32767,32767,32767,32767,32767,32767
316398925,32767,32767,32767,32767,32767,32767
316402940,32767,32767,32767,32767,32767,32767
316406913,32767,32767,32767,32767,32767,32767
316410913,32767,32767,32767,32767,32767,32767
316414913,-47,32767,32767,32767,32767,32767
316418913,32767,32767,32767,32767,32767,32767
316422913,32767,32767,32767,32767,32767,32767
316426913,32767,32767,32767,32767,32767,32767
316430925,32767,32767,32767,32767,32767,32767
316434913,32767,32767,32767,32767,32767,32767
316438917,32767,32767,32767,32767,32767,32767
316442913,32767,32767,32767,32767,32767,32767
316446913,32767,32767,32767,32767,32767,32767
316451713,32767,32767,32767,32767,32767,32767
316455713,32767,32767,32767,32767,32767,32767
316459713,32767,32767,32767,32767,32767,32767
316463761,32767,32767,32767,32767,32767,32767
316467714,32767,32767,32767,32767,32767,32767
316471713,32767,32767,32767,32767,32767,32767
316475760,32767,32767,32767,32767,32767,32767
316479713,32767,32767,32767,32767,32767,32767
316483758,32767,32767,32767,32767,32767,32767
316487714,32767,32767,32767,32767,32767,32767
316491714,32767,32767,32767,32767,32767,32767
316495713,32767,32767,32767,32767,32767,32767
316499713,32767,32767,32767,32767,32767,32767
316503740,32767,32767,32767,32767,32767,32767
316507748,32767,32767,32767,32767,32767,32767
316511714,32767,32767,32767,32767,32767,32767
316515713,32767,32767,32767,32767,32767,32767
316519713,32767,32767,32767,32767,32767,32767
316523713,32767,32767,32767,32767,32767,32767
316527713,32767,32767,32767,32767,32767,32767
316531713,32767,32767,32767,32767,32767,32767
316535713,32767,32767,32767,32767,32767,32767
316539714,32767,32767,32767,32767,32767,32767
316543713,32767,32767,32767,32767,32767,32767
316547713,32767,32767,32767,32767,32767,32767
316551713,32767,32767,32767,32767,32767,32767
316555713,32767,32767,32767,32767,32767,32767
316559758,32767,32767,32767,32767,32767,32767
316563713,32767,32767,32767,32767,32767,32767
316567728,32767,32767,32767,32767,32767,32767
316571726,32767,32767,32767,32767,32767,32767
316575713,32767,32767,32767,32767,32767,32767
316579713,32767,32767,32767,32767,32767,32767
316583761,32767,32767,32767,32767,32767,32767
316587741,32767,32767,32767,32767,32767,32767
316591732,32767,32767,32767,32767,32767,32767
316595713,32767,32767,32767,32767,32767,32767
316599713,32767,32767,32767,32767,32767,32767
316603713,32767,32767,32767,32767,32767,32767
316607713,32767,32767,32767,32767,32767,32767
316611730,32767,32767,32767,32767,32767,32767
316615758,-47,32767,32767,32767,32767,32767
316619713,32767,32767,32767,32767,32767,32767
316623713,32767,32767,32767,32767,32767,32767
316627713,32767,32767,32767,32767,32767,32767
316631751,32767,32767,32767,32767,32767,32767
316635713,32767,32767,32767,32767,32767,32767
316639713,32767,32767,32767,32767,32767,32767
316643759,32767,32767,32767,32767,32767,32767
316647713,32767,32767,32767,32767,32767,32767
316651713,32767,32767,32767,32767,32767,32767
316655713,32767,32767,32767,32767,32767,32767
316659713,32767,32767,32767,32767,32767,32767
316663713,32767,32767,32767,32767,32767,32767
316667713,32767,32767,32767,32767,32767,32767
316671741,32767,32767,32767,32767,32767,32767
316675713,32767,32767,32767,32767,32767,32767
316679713,32767,32767,32767,32767,32767,32767
316683713,32767,32767,32767,32767,32767,32767
316687713,32767,32767,32767,32767,32767,32767
316691713,32767,32767,32767,32767,32767,32767
316695713,32767,32767,32767,32767,32767,32767
316699737,32767,32767,32767,32767,32767,32767
316703713,32767,32767,32767,32767,32767,32767
316707713,32767,32767,32767,32767,32767,32767
316711715,32767,32767,32767,32767,32767,32767
316715713,32767,32767,32767,32767,32767,32767
316719746,32767,32767,32767,32767,32767,32767
316723713,32767,32767,32767,32767,32767,32767
316727758,32767,32767,32767,32767,32767,32767
316731713,32767,32767,32767,32767,32767,32767
316735728,32767,32767,32767,32767,32767,32767
316739715,32767,32767,32767,32767,32767,32767
316743713,32767,32767,32767,32767,32767,32767
316747713,32767,32767,32767,32767,32767,32767
316751713,32767,32767,32767,32767,32767,32767
316755741,32767,32767,32767,32767,32767,32767
316759720,32767,32767,32767,32767,32767,32767
316763713,32767,32767,32767,32767,32767,32767
316767713,32767,32767,32767,32767,32767,32767
316771713,32767,32767,32767,32767,32767,32767
316775713,32767,32767,32767,32767,32767,32767
316779713,32767,32767,32767,32767,32767,32767
316783756,32767,32767,32767,32767,32767,32767
316787713,32767,32767,32767,32767,32767,32767
316791713,32767,32767,32767,32767,32767,32767
316795713,32767,32767,32767,32767,32767,32767
316799713,32767,32767,32767,32767,32767,32767
316803713,32767,32767,32767,32767,32767,32767
316807713,32767,32767,32767,32767,32767,32767
316811758,-56,32767,32767,32767,32767,32767
316815713,32767,32767,32767,32767,32767,32767
316819713,32767,32767,32767,32767,32767,32767
316823713,32767,32767,32767,32767,32767,32767
316827716,32767,32767,32767,32767,32767,32767
316831723,32767,32767,32767,32767,32767,32767
316835713,32767,32767,32767,32767,32767,32767
316839745,32767,32767,32767,32767,32767,32767
316843713,32767,32767,32767,32767,32767,32767
316847731,32767,32767,32767,32767,32767,32767
316851713,32767,32767,32767,32767,32767,32767
316855713,32767,32767,32767,32767,32767,32767
316859713,32767,32767,32767,32767,32767,32767
316863713,32767,32767,32767,32767,32767,32767
316867755,32767,32767,32767,32767,32767,32767
316871713,32767,32767,32767,32767,32767,32767
316875713,32767,32767,32767,32767,32767,32767
316879713,32767,32767,32767,32767,32767,32767
316883713,32767,32767,32767,32767,32767,32767
316887756,32767,32767,32767,32767,32767,32767
316891713,32767,32767,32767,32767,32767,32767
316895758,32767,32767,32767,32767,32767,32767
316899713,32767,32767,32767,32767,32767,32767
316903728,32767,32767,32767,32767,32767,32767
316907725,32767,32767,32767,32767,32767,32767
316911713,32767,32767,32767,32767,32767,32767
316915718,32767,32767,32767,32767,32767,32767
316919713,32767,32767,32767,32767,32767,32767
316923741,32767,32767,32767,32767,32767,32767
316927713,32767,32767,32767,32767,32767,32767
316931713,32767,32767,32767,32767,32767,32767
316936513,32767,32767,32767,32767,32767,32767
316940540,32767,32767,32767,32767,32767,32767
316944513,32767,32767,32767,32767,32767,32767
316948531,32767,32767,32767,32767,32767,32767
316952514,32767,32767,32767,32767,32767,32767
316956513,32767,32767,32767,32767,32767,32767
316960514,32767,32767,32767,32767,32767,32767
316964514,32767,32767,32767,32767,32767,32767
316968520,32767,32767,32767,32767,32767,32767
316972513,32767,32767,32767,32767,32767,32767
316976513,32767,32767,32767,32767,32767,32767
316980513,32767,32767,32767,32767,32767,32767
316984514,32767,32767,32767,32767,32767,32767
316988535,32767,32767,32767,32767,32767,32767
316992513,32767,32767,32767,32767,32767,32767
316996513,32767,32767,32767,32767,32767,32767
317000513,32767,32767,32767,32767,32767,32767
317004528,32767,32767,32767,32767,32767,32767
317008513,32767,32767,32767,32767,32767,32767
317012513,32767,32767,32767,32767,32767,32767
317016513,32767,32767,32767,32767,32767,32767
317020513,32767,32767,32767,32767,32767,32767
317024530,32767,32767,32767,32767,32767,32767
317028513,32767,32767,32767,32767,32767,32767
317032513,32767,32767,32767,32767,32767,32767
317036514,-262,32767,32767,32767,32767,32767
317040513,32767,32767,32767,32767,32767,32767
317044513,32767,32767,32767,32767,32767,32767
317048513,32767,32767,32767,32767,32767,32767
317052513,32767,32767,32767,32767,32767,32767
317056513,32767,32767,32767,32767,32767,32767
317060513,32767,32767,32767,32767,32767,32767
317064513,32767,32767,32767,32767,32767,32767
317068513,32767,32767,32767,32767,32767,32767
317072513,32767,32767,32767,32767,32767,32767
317076535,32767,32767,32767,32767,32767,32767
317080513,32767,32767,32767,32767,32767,32767
317084513,32767,32767,32767,32767,32767,32767
317088533,32767,32767,32767,32767,32767,32767
317092513,32767,32767,32767,32767,32767,32767
317096555,32767,32767,32767,32767,32767,32767
317100515,32767,32767,32767,32767,32767,32767
317104513,32767,32767,32767,32767,32767,32767
317108530,32767,32767,32767,32767,32767,32767
317112513,32767,32767,32767,32767,32767,32767
317116520,32767,32767,32767,32767,32767,32767
317120513,32767,32767,32767,32767,32767,32767
317124513,32767,32767,32767,32767,32767,32767
317128513,32767,32767,32767,32767,32767,32767
317132513,32767,32767,32767,32767,32767,32767
317136525,32767,32767,32767,32767,32767,32767
317140513,32767,32767,32767,32767,32767,32767
317144513,32767,32767,32767,32767,32767,32767
317148513,32767,32767,32767,32767,32767,32767
317152513,32767,32767,32767,32767,32767,32767
317156513,32767,32767,32767,32767,32767,32767
317160514,32767,32767,32767,32767,32767,32767
317164513,32767,32767,32767,32767,32767,32767
317168513,32767,32767,32767,32767,32767,32767
317172528,32767,32767,32767,32767,32767,32767
317176513,32767,32767,32767,32767,32767,32767
317180535,32767,32767,32767,32767,32767,32767
317184513,32767,32767,32767,32767,32767,32767
317188513,32767,32767,32767,32767,32767,32767
317192534,32767,32767,32767,32767,32767,32767
317196513,32767,32767,32767,32767,32767,32767
317200513,32767,32767,32767,32767,32767,32767
317204516,32767,32767,32767,32767,32767,32767
317208513,32767,32767,32767,32767,32767,32767
317212513,-30,32767,32767,32767,32767,32767
317216513,32767,32767,32767,32767,32767,32767
317220513,32767,32767,32767,32767,32767,32767
317224536,32767,32767,32767,32767,32767,32767
317228513,32767,32767,32767,32767,32767,32767
317232513,32767,32767,32767,32767,32767,32767
317236513,32767,32767,32767,32767,32767,32767
317240513,32767,32767,32767,32767,32767,32767
317244541,32767,32767,32767,32767,32767,32767
317248513,32767,32767,32767,32767,32767,32767
317252513,32767,32767,32767,32767,32767,32767
317256513,32767,32767,32767,32767,32767,32767
317260513,32767,32767,32767,32767,32767,32767
317264561,32767,32767,32767,32767,32767,32767
317268513,32767,32767,32767,32767,32767,32767
317272513,32767,32767,32767,32767,32767,32767
317276530,32767,32767,32767,32767,32767,32767
317280513,32767,32767,32767,32767,32767,32767
317284530,32767,32767,32767,32767,32767,32767
317288513,32767,32767,32767,32767,32767,32767
317292513,32767,32767,32767,32767,32767,32767
317296513,32767,32767,32767,32767,32767,32767
317300513,32767,32767,32767,32767,32767,32767
317304513,32767,32767,32767,32767,32767,32767
317308513,32767,32767,32767,32767,32767,32767
317312513,32767,32767,32767,32767,32767,32767
317316513,32767,32767,32767,32767,32767,32767
317320513,32767,32767,32767,32767,32767,32767
317324513,32767,32767,32767,32767,32767,32767
317328513,32767,32767,32767,32767,32767,32767
317332513,32767,32767,32767,32767,32767,32767
317336513,32767,32767,32767,32767,32767,32767
317340528,32767,32767,32767,32767,32767,32767
317344513,32767,32767,32767,32767,32767,32767
317348513,32767,32767,32767,32767,32767,32767
317352513,32767,32767,32767,32767,32767,32767
317356513,32767,32767,32767,32767,32767,32767
317360534,32767,32767,32767,32767,32767,32767
317364513,32767,32767,32767,32767,32767,32767
317368513,32767,32767,32767,32767,32767,32767
317373313,32767,32767,32767,32767,32767,32767
317377334,32767,32767,32767,32767,32767,32767
317381314,32767,32767,32767,32767,32767,32767
317385313,32767,32767,32767,32767,32767,32767
317389314,32767,32767,32767,32767,32767,32767
317393314,32767,32767,32767,32767,32767,32767
317397313,32767,32767,32767,32767,32767,32767
317401313,32767,32767,32767,32767,32767,32767
317405314,32767,32767,32767,32767,32767,32767
317409313,32767,32767,32767,32767,32767,32767
